,OpenTime,Open,High,Low,Close,Volume,QuoteAssetVol,TakerbaseVol,TakerquoteVol,trend_ema_13,trend_ema_26,trend_ema_100,trend_sma_8,trend_sma_100,trend_adx,trend_adx_pos,trend_adx_neg,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_macd,trend_macd_signal,trend_macd_diff,trend_mass_index,trend_kst,trend_kst_sig,trend_kst_diff,trend_stc,momentum_rsi,momentum_stoch,momentum_stoch_signal,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,volume_obv,volume_fi,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,Close_min,Close_max,High_min,High_max,Low_min,Low_max
14,2021-01-15 08:00:00+07:00,38473.07,38780.0,37923.0,38108.88,11723.414644,449874935.8461592,5787.103888,222143495.50188205,37694.37311208174,,,38801.70625,,0.0,0.0,0.0,69.23076923076923,7.6923076923076925,61.53846153846153,,,,,-94.65215235313303,-94.65215235313303,0.0,,65.61889019140415,72.7243835616438,,12.686488164761883,,,,80364.99044699997,5128116.4278614195,1475.862684589999,,,,,,0.0,0.0,,,,,,,,,,,
15,2021-01-15 12:00:00+07:00,38108.87,38194.04,35258.0,35610.72,28829.424903,1064655138.9267428,14125.668358,521578171.4481011,37396.70838178435,,,38478.25375,,0.0,0.0,0.0,61.53846153846154,7.6923076923076925,53.84615384615385,,,,,-90.60226817431322,-92.62721026372313,2.0249420894099046,,44.66852253805992,26.199572579319433,59.28328762557152,1.7830102123937808,,,,51535.565543999975,-5893116.792644265,1621.8804161309993,,,,,,0.0,0.0,,,,,,,,,,,
16,2021-01-15 16:00:00+07:00,35610.79,36433.51,34408.0,35217.26,35005.439351,1245648365.3042884,17132.532877,610073510.8987317,37085.35861295802,,,38084.67875,,0.0,0.0,0.0,53.84615384615385,100.0,-46.15384615384615,,,,,-88.30126384528525,-91.18522812424384,2.8839642789585866,,42.37382496241847,19.731382541509156,39.55177956082413,2.418986153457793,,,,16530.126192999975,-7018848.7032728605,1662.2433745178998,,,,,,0.0,0.0,,,,,,35217.26,,36433.51,,34408.0,
17,2021-01-15 20:00:00+07:00,35218.94,36888.0,34801.15,36742.22,15451.094298,555283754.8242521,7630.253167,274213630.82618225,37036.33881110688,,,37734.205,,0.0,0.0,0.0,46.15384615384615,92.3076923076923,-46.15384615384615,,,,,-83.86516391237559,-89.35521207127678,5.490048158901189,,52.54841926394061,41.20988116894603,29.046945429924875,5.96506305895789,,,,31981.220490999975,-2650113.0655655856,1704.7040370661095,,,,,,0.0,0.0,,,,,,,,,,,
18,2021-01-16 00:00:00+07:00,36737.43,37669.0,35852.93,36532.92,15996.272919,590057850.6442553,8076.355383,297983081.69600046,36964.42183809161,,,37316.1975,,0.0,0.0,0.0,38.46153846153847,84.61538461538461,-46.153846153846146,,,,,-80.52171314072211,-87.58851228516585,7.066799144443735,,51.21193469189507,37.331693605059705,32.75765243850497,1.4739912088827734,,,,15984.947571999975,-2749814.0450486084,1715.8406333594983,,,,,,0.0,0.0,,,,,,,,,,,
19,2021-01-16 04:00:00+07:00,36532.92,36959.61,35520.0,36574.86,12788.977347,463626987.6888564,6060.35167,219882958.054447,36908.77014693567,,,36994.9925,,0.0,22.82550868338651,18.93615343377669,30.76923076923077,76.92307692307693,-46.15384615384616,,,,,-80.6534273047976,-86.4326647884378,5.779237483640202,,51.478242986371846,38.06851721714688,38.87003066371754,-2.131363626390026,,,,28773.924918999975,-2280359.222908349,1688.2175700235487,36968.7585,40491.818709098196,33445.69829090181,19.059662006762775,0.44409710924287177,0.0,0.0,32380.0,40100.0,36240.0,20.882497311885654,0.5433756476683939,,,,,,
20,2021-01-16 08:00:00+07:00,36565.74,37950.0,36375.88,37680.0,14546.1365,543759642.9870383,7561.253119,282630509.5229075,37018.945840230575,,,36867.4925,,0.0,24.97510437897879,17.920850354205133,23.076923076923077,69.23076923076923,-46.153846153846146,,,,,-76.19758392207771,-84.97051037895778,8.772926456880072,,57.986095424236254,57.484188334504566,44.29479971890371,1.7137745231289585,,,,43320.061418999976,341908.850594271,1676.8078130211943,37161.8335,40383.50831061186,33940.15868938814,17.338621414424352,0.5804188086105421,0.0,0.0,32800.0,40100.0,36450.0,19.64381009349283,0.6684931506849315,,,,,,
21,2021-01-16 12:00:00+07:00,37680.0,37886.0,36671.2,37461.99,14905.098979,555837218.9038811,7421.473847,276889707.11668754,37082.23786305478,,,36741.10625,,0.0,23.926819218632758,17.168654839742846,15.384615384615385,61.53846153846154,-46.15384615384615,,,,,-71.32969500936666,-83.2654084577589,11.935713448392235,,56.379645044120075,53.65407589599434,49.73559381588192,-1.9277015702776579,,,,28414.962439999974,-171143.93212088494,1630.6070317190752,37285.588,40349.879030444725,34221.29696955528,16.43686579621446,0.52878349318772,0.0,0.0,34017.0,40100.0,37058.5,16.31461464413542,0.5663307578497448,,,,,,
22,2021-01-16 16:00:00+07:00,37463.46,37713.94,36200.0,36376.39,12777.18605,471208170.1731205,6425.293891,236940391.1694609,36981.40245404696,,,36524.545,,0.0,22.67115577393044,17.901026561712793,7.6923076923076925,53.84615384615385,-46.15384615384615,,,,,-69.14628767350428,-81.69661725950839,12.55032958600411,,49.086956610401735,34.58169360505972,48.57331927851954,-5.185521711229726,,,,15637.776389999974,-2128253.82408647,1618.9403285471678,37385.1335,40183.96275725937,34586.30424274064,14.972953124585544,0.31979188309118683,0.0,0.0,34017.0,40100.0,37058.5,16.27117367388831,0.3878661844484628,,,,,,
23,2021-01-16 20:00:00+07:00,36376.39,36800.0,35357.8,35994.98,15334.759713,554350465.752133,6875.695826,248833474.45183092,36840.484960611684,,,36572.5775,,0.0,21.531427012145805,19.93684268404705,7.6923076923076925,46.15384615384615,-38.46153846153846,,,,,-67.80107468125425,-78.71316418485519,10.912089503600939,,46.79668325991477,28.379470672389186,38.87174672448108,-8.97948996624438,,,,303.01667699997415,-2659764.80666487,1601.2662956924507,37451.1875,40045.862936357116,34856.512063642884,13.856305284616763,0.2193854230098834,0.0,0.0,34388.53,40100.0,37244.265,15.250437653011673,0.2812673444839952,,,,,,
24,2021-01-17 00:00:00+07:00,35994.98,36744.05,35520.0,36177.0,10523.420907,381269344.351566,5472.348624,198295480.3570388,36745.701394810014,,,36692.545,,0.0,20.600731254183515,19.07507282073343,7.6923076923076925,38.46153846153847,-30.769230769230774,,,,,-67.47154633681052,-76.14308398068823,8.671537643877713,,48.04257568297634,32.0059343959762,31.655699557808365,-9.278485983642701,,,,10826.437583999974,-2006159.3952138738,1563.5446661232058,37459.925,40036.13578828189,34883.714211718114,13.754489835641095,0.25100542901312756,0.0,0.0,34408.0,40100.0,37254.0,15.194904955095346,0.3107870695713282,,,,,,
25,2021-01-17 04:00:00+07:00,36177.0,36382.38,34518.04,34760.9,14085.48497,498540134.3812346,6040.528335,213887196.98176947,36462.15833840858,36362.53433596161,,36444.88,,0.0,19.25827007310788,21.334259847766358,7.6923076923076925,100.0,-92.3076923076923,99.62400244697346,,,,-71.3511960934705,-74.25974311937547,2.9085470259049657,,40.162626150532894,6.6089112619294,22.331438776764927,-11.198508091813661,0.27397430972914305,,,-3259.0473860000257,-4569058.805328603,1593.6241995108849,37329.401,40162.08437695479,34496.71762304521,15.176688085376933,0.04663111647140653,0.0,0.0,34408.0,40100.0,37254.0,15.24803465236423,0.06199929725931157,34760.9,,,,,
26,2021-01-17 08:00:00+07:00,34760.91,35400.0,33850.0,35267.17,20790.970257,720441738.3096222,10100.776138,350111169.2133261,36291.44571863593,36281.39623700149,,36286.661250000005,,0.0,18.213450058558216,22.515082776242533,7.6923076923076925,92.3076923076923,-84.61538461538461,10.049481634436233,,,,-71.73026698630264,-72.9114212387007,1.1811542523980592,,43.71687867991053,28.32589459713895,22.31358008501485,-8.870361757105947,0.027698718011814814,,,17531.922870999973,-2412644.045708614,1589.2617795597964,37240.503,40211.50973773116,34269.49626226883,15.955782002897031,0.16790162826979113,0.0,0.0,33850.0,40100.0,36975.0,16.782802316069684,0.22674719999999973,,,35400.0,,33850.0,
27,2021-01-17 12:00:00+07:00,35270.0,35973.89,34666.0,35728.47,14071.341158,496464151.78450376,7082.147557,249951825.97375825,36211.020615973655,36240.438737964345,,36180.8625,,0.0,19.399990227758437,21.474194315699446,46.15384615384615,84.61538461538461,-38.46153846153846,-29.418121990689542,,,,-74.31418823512075,-72.22169624918943,-2.092491985931318,,46.81670216967888,38.10283975659232,24.34588187188689,-7.133845275709666,-0.08117485056788797,,,31603.264028999973,-1140679.2282951777,1561.1246016038167,37117.0095,40123.608387843036,34110.410612156964,16.200652629857135,0.2690846781034781,0.0,0.0,33850.0,40100.0,36975.0,16.838641054851145,0.3005552000000002,,,,,,
28,2021-01-17 16:00:00+07:00,35728.47,36166.47,35514.99,35633.91,9298.406284,333403616.09522617,4978.960598,178533085.0484924,36128.57624226314,36195.510683300316,,35925.10125,,0.0,19.641832611713202,20.96305570692144,38.46153846153847,76.92307692307693,-38.46153846153847,-66.93444103717775,,,,-76.37880883166777,-71.7467386410639,-4.632070190603869,,46.25433504447805,41.06569000285456,35.831474785528606,-6.494470580085256,-0.18492470412376194,,,22304.857744999972,-1103333.2382837264,1470.1601414434354,36980.412,39995.870949391276,33964.95305060872,16.308411866213277,0.2767334885670045,0.0,0.0,33850.0,40100.0,36975.0,16.90083928756662,0.28542560000000056,,,,,,
29,2021-01-17 20:00:00+07:00,35633.9,36852.5,35506.0,35828.61,11388.103808,412984055.31851137,5838.877309,211869875.2768396,36085.72392193983,36168.3328549077,,35720.92875,,0.0,21.19187471200221,19.925162808472045,30.76923076923077,69.23076923076923,-38.46153846153845,-82.60893296786526,,,,-77.4566653065363,-71.88663657267041,-5.5700287338658825,,47.64874156152929,48.25878048780489,42.475770082417256,0.6118663144131863,-0.2284012738415617,,,33692.96155299997,-628962.2311835417,1457.7941272990918,36794.542,39605.88918556495,33983.19481443505,15.281327244486139,0.3282083399446991,0.0,0.0,33850.0,40000.0,36925.0,16.71443552687787,0.32172520325203263,,,,,,
30,2021-01-18 00:00:00+07:00,35824.99,36208.0,34842.99,35106.25,12865.201223,458784067.4704464,5630.92909,201096490.65041697,35945.79907594843,36089.66005084046,,35562.16125,,0.0,20.12249289900755,21.370726211299324,23.076923076923077,61.53846153846154,-38.46153846153847,-143.86097489202803,,,,-79.74815254530971,-72.82202074333074,-6.926131801978968,,43.17332110531341,30.640243902439025,39.98823813103282,-0.3152147554920571,-0.398621030758858,,,20827.760329999972,-1866725.734649648,1448.5157145691828,36556.0055,39075.10365631287,34036.907343687126,13.782130305855619,0.21224711979425964,0.0,0.0,33850.0,39935.1,36892.55,16.645965325724656,0.2064468948743653,,,,,,
31,2021-01-18 04:00:00+07:00,35108.27,36278.68,34800.0,36104.61,9931.587621,352219573.6697441,4730.151887,167809299.12787744,35968.48635081294,36090.76745448191,,35575.865000000005,,0.0,19.28305843977721,20.201473428479204,15.384615384615385,53.84615384615385,-38.46153846153846,-122.28110366896726,,,,-78.46640040651609,-73.85758882477651,-4.608811581739573,,50.14319637082889,54.990487804878065,44.629837398373986,-1.7353605742930083,-0.33881547080756763,,,30759.347950999974,-183579.22722804616,1451.5321431122645,36404.011,38629.80008102181,34178.22191897819,12.228262874779423,0.43274272873543124,0.0,0.0,33850.0,39747.76,36798.880000000005,16.20085215335201,0.3822824258701608,,,,,,
32,2021-01-18 08:00:00+07:00,36100.55,36650.0,35771.6,36442.08,11719.16756,424923319.642325,6058.800897,219686668.35166416,36036.14258641109,36116.79060600176,,35609.0,,0.0,20.04788241290378,19.529395483082425,7.6923076923076925,46.15384615384615,-38.46153846153846,-80.64801959066972,,,,-75.37252117732636,-74.6988606576734,-0.6736605196529553,,52.27407994855601,63.22146341463419,49.617398373983754,-0.24865244825761673,-0.22329785741612354,,,42478.515510999976,407627.4447292766,1394.2189288010381,36291.115000000005,38253.03542602647,34329.19457397354,10.81212537022611,0.538473782625769,0.0,0.0,33850.0,38853.09,36351.545,13.7859914196629,0.5180958167852274,,,,,,
33,2021-01-18 12:00:00+07:00,36443.91,37469.83,36047.89,36405.98,18106.506954,667252338.447238,10114.412542,372955176.4949249,36088.97650263808,36138.21204259423,,35814.635,,0.0,22.076701435992625,18.475849395039717,7.6923076923076925,38.46153846153847,-30.769230769230774,-49.235539956149296,-48.69479248652752,-0.5407474696217776,,-71.1618067142084,-75.1088895884954,3.9470828742870054,,52.017958876404464,62.34097560975618,60.18430894308947,-0.4617379259961552,-0.13624232404779166,-0.13512202341193752,-0.0011203006358541379,24372.008556999976,256017.10961946938,1396.9910359209346,36187.759999999995,37877.98107292503,34497.53892707496,9.341396499396684,0.5645536857561374,0.0,0.0,33850.0,38780.0,36315.0,13.623390892390136,0.5184543610547674,,,,,,
34,2021-01-18 16:00:00+07:00,36405.99,36565.0,35400.0,35956.14,10602.829967,380387474.99417233,5053.926194,181359028.8204334,36069.999859404066,36124.725224624286,,35900.75625,,0.0,21.089731276160293,20.136112670003357,84.61538461538461,30.76923076923077,53.84615384615384,-54.72536522021983,-49.90090703326598,-4.824458186953848,,-67.54246083805292,-74.68569678233787,7.143235944284953,,48.80879044978673,52.183845391476694,59.248761471955696,-4.575000000000001,-0.15149005253309575,-0.13839562923616916,-0.013094423296926588,13769.178589999976,-461924.91066264326,1373.791932328841,36080.12300000001,37523.415601756096,34636.83039824392,8.000486039119597,0.4570485569422464,0.0,0.0,33850.0,38194.04,36022.020000000004,12.039981127558795,0.4848343937901122,,,,,,
35,2021-01-18 20:00:00+07:00,35951.83,36777.77,35755.01,36631.27,7472.825425,271276486.3004732,4033.285438,146440523.721212,36150.18130806063,36162.247059837304,,36013.60625,,6.847266095981565,21.07831151326974,19.332708762867725,100.0,23.076923076923077,76.92307692307692,-12.065751776674006,-42.333875981947585,30.26812420527358,,-59.341353944790754,-73.30915088883656,13.967796944045801,,53.45040555638181,71.98015497135036,62.168325324194406,-2.2175009923391715,-0.033365602963524164,-0.11738962398164017,0.08402402101811601,21242.004014999977,324797.02360062435,1338.6887390959564,36131.1505,37576.61342899502,34685.687571004986,8.0012006758269,0.672996307953643,0.0,0.0,33850.0,37950.0,35900.0,11.347548979930764,0.678358536585365,,,,,,
36,2021-01-19 00:00:00+07:00,36622.46,37280.0,36364.43,36465.3,15332.388515,564457871.6667069,8235.410375,303280103.140037,36195.19826405197,36184.69542577528,,36117.53,,6.966390954066714,22.309110751877913,18.628224691914237,92.3076923076923,15.384615384615385,76.92307692307692,10.502838276690454,-31.766533130219983,42.26937140691044,,-52.356369986956786,-70.86939330570722,18.513023318750434,,52.19740992193781,72.24924927413723,65.47108321232143,0.24441677692592229,0.029025636814422415,-0.08810657182242766,0.11713220863685007,5909.615499999976,-85133.48289010144,1296.3768651863606,36193.5525,37582.46540193261,34804.639598067384,7.674918906800397,0.5978274086236365,0.0,0.0,33850.0,37950.0,35900.0,11.327984452479486,0.6378780487804885,,,,,,
37,2021-01-19 04:00:00+07:00,36468.31,37233.87,36002.01,37168.82,11299.226279,413243384.1947598,5323.976964,194849640.89939177,36334.28708347312,36257.59354238452,,36285.05625,,6.8611190176285834,21.208143248162504,19.160832231819814,100.0,7.6923076923076925,92.3076923076923,76.69354108859989,-10.07451828645601,86.7680593750559,,-44.32947916271256,-67.30835667582332,22.97887751311076,,56.81834026253169,91.68441611898896,78.63794012149218,3.2611214119302088,0.21152407977365187,-0.028180441503211764,0.23970452127686365,17208.841778999977,1062632.967780205,1289.9251786677246,36214.8825,37649.205095427846,34780.559904572154,7.921177683941656,0.8325393823679703,0.0,0.0,33850.0,37950.0,35900.0,11.321312446616389,0.8094682926829267,,,,,,
38,2021-01-19 08:00:00+07:00,37167.92,37535.27,36750.0,37266.49,15170.795477,563851434.9204919,7490.142563,278479548.1613631,36467.458928691245,36332.326613319005,,36555.08625,,6.923590457136106,21.761752335888236,18.543161175952612,100.0,38.46153846153847,61.53846153846153,135.13231537224056,18.966848445283304,116.16546692695725,,-35.42153152966669,-62.63778625617114,27.216254726504452,,57.43353833620122,92.70664021903417,85.5467685373868,3.011554302457357,0.37193410928630877,0.051842468654692345,0.32009164063161644,32379.637255999976,1122504.200131399,1239.459660800952,36251.561,37752.50941844611,34750.61258155389,8.28073813674457,0.8380958957439469,0.0,0.0,33850.0,37950.0,35900.0,11.30985780170956,0.8332902439024386,,,,,,36750.0
39,2021-01-19 12:00:00+07:00,37263.73,37449.0,36610.0,37329.4,11966.646727,443454567.3578516,5528.80394,204946106.988447,36590.59336744964,36406.1839012213,,36708.185,,6.893362899457039,20.996072033352934,18.477836257040483,100.0,30.76923076923077,69.23076923076923,184.40946622833872,52.05537200189439,132.35409422644432,,-27.08814796900436,-56.78667463658166,29.698526667577298,,57.850077268651006,94.41370645841428,92.93492093214581,7.389049190325912,0.5065333590817587,0.1427806467401056,0.3637527123416531,44346.28398299997,1069692.420912001,1199.4136947208567,36289.288,37857.27900189506,34721.29699810494,8.641618991781053,0.8316702706657532,0.0,0.0,33850.0,37950.0,35900.0,11.298099869030223,0.8486341463414637,,37329.4,,,,
40,2021-01-19 16:00:00+07:00,37329.4,37850.0,36052.04,36279.82,15604.759741,577774848.4660553,7733.567306,286657736.246096,36546.197172099695,36396.82361224195,,36687.9025,,6.5157893590725875,19.44377162631376,19.4060720594692,92.3076923076923,23.076923076923077,69.23076923076923,149.37355985774775,71.51900957306506,77.85455028468269,23.985290700649138,-20.022449837613014,-50.29290235114799,30.270452513534973,,49.199767771604115,50.68530150753768,79.26854939499538,2.8713673368177868,0.41040273582419556,0.1963050645569236,0.21409767126727197,28741.52424199997,-1422898.4576409715,1259.268325248771,36219.278999999995,37651.8266246589,34786.73137534109,7.910414918303053,0.5211305365901604,0.0,0.0,33850.0,37886.0,35868.0,11.14323672760024,0.6020366699702675,,,,37850.0,,
41,2021-01-19 20:00:00+07:00,36281.66,36777.88,35844.06,35891.49,10237.49103,372566392.7383485,4392.780472,160022574.41663444,36452.667576085456,36359.39149281662,,36623.59125,,6.275074736052123,18.684115591912192,19.518040443857725,84.61538461538461,15.384615384615385,69.23076923076923,93.27608326883637,75.87042431221933,17.405658956617046,23.84725763273246,-16.508853260673114,-43.75249480485318,27.243641544180065,,46.43328967618042,35.786557377049114,60.29518844766702,0.45627478590602055,0.2565391758199929,0.20835188680953748,0.048187289010455436,18504.033211999973,-1787559.3767893924,1226.7234927238937,36140.754,37459.9018287955,34821.606171204505,7.300057042503851,0.4055208239141765,0.0,0.0,33850.0,37850.0,35850.0,11.067837710303442,0.5103724999999995,,,,,,
42,2021-01-20 00:00:00+07:00,35901.94,36415.31,35000.0,35062.49,13775.591884,493054481.7952016,6331.010615,226833488.11814865,36254.070779501824,36263.32471557094,,36511.884999999995,,6.532207357337284,17.581786019469924,21.885035920395737,76.92307692307693,100.0,-23.076923076923066,-9.253936069115298,58.845552235952404,-68.0994883050677,23.741161323751427,-14.740358002737807,-37.48344494802311,22.743086945285306,,41.1179187325275,8.606229508196655,31.692696130927818,-1.6035848998889133,-0.025518719371976927,0.1615777655732346,-0.18709648494521153,4728.4413279999735,-3163617.418938908,1245.5821434515042,36075.058999999994,37469.44540554039,34680.6725944596,7.73047331975478,0.13691233793706822,0.0,0.0,33850.0,37850.0,35850.0,11.087992953802239,0.3031224999999995,,,,,,
43,2021-01-20 04:00:00+07:00,35062.49,35909.95,34737.0,35677.14,14008.503787,495275155.78981066,6476.145939,229102803.6236025,36171.65209671585,36219.90362552865,,36392.61875,,6.916482157992998,16.716355854095823,21.91147179188177,69.23076923076923,92.3076923076923,-23.07692307692308,-48.251528812797915,37.42613602620234,-85.67766483900026,23.654028873684243,-11.27826694987749,-31.231867849336954,19.953600899459463,,46.04920289305275,30.200449726951476,24.864412204065747,-0.4227627027674285,-0.13321826946769977,0.10261855856504773,-0.2358368280327475,18736.945114999973,-1481625.3801362682,1238.3189291063534,36059.167,37464.047280366925,34654.28671963308,7.792083940080613,0.36403574548707285,0.0,0.0,33850.0,37850.0,35850.0,11.092879655262141,0.45678499999999983,,,,,,
44,2021-01-20 08:00:00+07:00,35672.86,35939.12,34000.0,34426.17,19109.325555,665235713.2395376,9103.686718,317008990.3871801,35922.29751147073,36087.034468082085,,36137.7275,,7.655192538062768,15.390291350298135,23.188282197609837,61.53846153846154,100.0,-38.46153846153846,-164.7369566113557,-3.006482501309268,-161.73047411004643,23.717817348971483,-10.270093760472665,-25.77950560663494,15.509411846162276,,38.90733165468218,11.069350649350604,16.625343294832913,-1.937204913654981,-0.4564990142292259,-0.009204955993806996,-0.4472940582354189,-372.3804400000263,-4684992.181479426,1308.3990361957183,35971.6255,37544.391681763474,34398.85931823653,8.744482129468809,0.008682371887233309,0.0,0.0,33850.0,37850.0,35850.0,11.119875580824115,0.14404249999999957,,,,,,
45,2021-01-20 12:00:00+07:00,34426.17,35142.18,34020.0,34192.17,16110.185363,558420165.5870454,7662.692569,265663219.78850964,35675.13643840348,35946.67413711304,,35765.64625,,8.352863452573107,14.676882830264715,22.11340208597416,53.84615384615385,100.0,-46.15384615384615,-271.53769870955875,-56.712725742959165,-214.8249729665996,23.75481614406554,-14.866388743270583,-21.613952135114253,6.74756339184367,,37.7286018728735,4.991428571428526,15.420409649243537,-5.296941304725358,-0.7553903253297374,-0.15844202986099307,-0.5969482954687443,-16482.565803000027,-4554248.066259794,1289.7771325761464,35943.189,37619.637642934176,34266.74035706582,9.328324445191425,-0.022240573065008085,0.0,1.0,33850.0,37850.0,35850.0,11.128673084628078,0.08554249999999956,,,,,,
46,2021-01-20 16:00:00+07:00,34193.11,35311.0,33400.0,35197.12,17678.214489,609788215.4215769,8578.239421,296355037.71259373,35606.84837577441,35891.151608438005,,35506.975,,9.316061782754426,13.544781741531816,22.910233031150174,46.15384615384615,92.3076923076923,-46.15384615384615,-284.3032326635948,-102.2308271270863,-182.07240553650854,23.906981069560317,-17.514383176356496,-18.634497025519135,1.1201138491626388,,45.381653426882295,40.38471910112366,18.81516610730093,-3.416270421446852,-0.7921262481774343,-0.28517887352428134,-0.506947374653153,1195.648685999975,-1365680.9638340194,1351.8994193185317,35939.686499999996,37622.05222577155,34257.32077422844,9.362161385417501,0.2793088361748919,0.0,0.0,33400.0,37850.0,35625.0,12.381855362038287,0.40384719101123656,,,,,,
